transaction_id,customer_id,amount,transaction_type,channel,destination_country,timestamp,round_amount,high_cash,large_transfer,near_threshold,high_risk_country,rapid_movement,mismatch_profile,country,pep,registration_date,unusual_wealth,risk_score,suspicious,flag_reasons,risk_level,date
1c342ce2-e,bcd6152d,12293,withdrawal,online,US,2025-08-04 20:15:56.026766,False,True,True,False,False,False,False,SY,False,2023-11-17 20:15:56.020602,False,90,True,"high cash, large transfer",High,2025-08-04
a0988621-3,c466161b,14019,payment,ATM,GB,2025-07-08 20:15:56.026771,False,True,True,False,False,False,False,NL,False,2023-11-02 20:15:56.020709,False,50,False,"high cash, large transfer",Medium,2025-07-08
df988226-2,86c30028,11239,payment,ATM,RU,2025-11-07 20:15:56.026777,False,True,True,False,True,False,False,IT,False,2024-01-13 20:15:56.020414,False,90,True,"high cash, large transfer, high risk country",High,2025-11-07
73dba8fc-7,2264a85f,9379,withdrawal,branch,AF,2025-10-26 20:15:56.026783,False,True,False,False,True,False,False,AF,False,2024-03-17 20:15:56.020610,False,105,True,"high cash, high risk country",High,2025-10-26
8e3d3b33-1,9b206f30,10060,withdrawal,branch,RU,2025-12-11 20:15:56.026788,False,True,True,True,True,False,False,SY,False,2024-03-28 20:15:56.020480,False,140,True,"high cash, large transfer, near threshold, high risk country",High,2025-12-11
2c09c997-4,89c30923,9291,transfer,online,NL,2025-08-22 20:15:56.026794,False,True,False,False,False,False,False,US,False,2025-11-04 20:15:56.020370,False,25,False,high cash,Low,2025-08-22
aed228a1-4,69e5c84a,482,withdrawal,ATM,GB,2025-12-25 20:15:56.026800,False,False,False,False,False,False,False,NL,False,2023-08-06 20:15:56.020305,False,0,False,,Low,2025-12-25
2465c6f5-7,4c10fbc4,12234,transfer,ATM,DE,2025-10-24 20:15:56.026805,False,True,True,False,False,True,False,IR,False,2024-07-16 20:15:56.020261,True,125,True,"high cash, large transfer, rapid movement",High,2025-10-24
74da8d84-2,f6881f8d,12199,transfer,ATM,US,2025-11-27 20:15:56.026811,False,True,True,False,False,False,False,GB,False,2023-08-09 20:15:56.020661,False,50,False,"high cash, large transfer",Medium,2025-11-27
5c7704a3-6,4994a449,7693,payment,ATM,RU,2025-09-14 20:15:56.026817,False,True,False,False,True,False,False,IR,False,2023-10-05 20:15:56.020719,False,105,True,"high cash, high risk country",High,2025-09-14
5fb0b682-4,8fbfaf7b,10935,withdrawal,ATM,AE,2025-11-01 20:15:56.026823,False,True,True,False,False,False,False,NL,False,2025-12-13 20:15:56.020453,False,50,False,"high cash, large transfer",Medium,2025-11-01
5fd38b9f-8,d2c0b25d,3089,withdrawal,ATM,IT,2026-03-15 20:15:56.026828,False,False,False,False,False,False,False,IT,False,2024-04-14 20:15:56.020461,False,15,False,,Low,2026-03-15
c021b02e-2,99211a2a,17382,crypto,branch,IT,2025-10-10 20:15:56.026834,False,True,True,False,False,False,False,NL,False,2025-07-03 20:15:56.020665,False,70,True,"high cash, large transfer",Medium,2025-10-10
48a9ad6d-7,9a7bd8ea,17115,withdrawal,online,RU,2025-11-04 20:15:56.026840,False,True,True,False,True,True,False,ES,False,2025-10-04 20:15:56.020551,False,100,True,"high cash, large transfer, high risk country, rapid movement",High,2025-11-04
83beebe2-d,353dec66,5029,crypto,online,AE,2026-01-13 20:15:56.026847,False,True,False,False,False,False,False,PL,False,2023-11-17 20:15:56.020494,True,70,True,high cash,Medium,2026-01-13
66877bab-5,5ca0c0eb,2562,withdrawal,ATM,SY,2026-02-01 20:15:56.026852,False,False,False,False,True,False,False,DE,False,2026-03-12 20:15:56.020520,False,40,False,high risk country,Low,2026-02-01
fe54b5fc-5,554a4132,9674,withdrawal,branch,US,2025-09-29 20:15:56.026858,False,True,False,True,False,False,False,AE,False,2024-12-11 20:15:56.020457,False,35,False,"high cash, near threshold",Low,2025-09-29
9b277aea-0,5ca0c0eb,15397,crypto,branch,RU,2025-10-27 20:15:56.026864,False,True,True,False,True,False,False,DE,False,2026-03-12 20:15:56.020520,False,110,True,"high cash, large transfer, high risk country",High,2025-10-27
52329d07-e,53a01561,10114,payment,ATM,NL,2025-07-01 20:15:56.026869,False,True,True,True,False,False,False,US,False,2025-04-08 20:15:56.020572,False,60,True,"high cash, large transfer, near threshold",Medium,2025-07-01
9be66065-b,68f761d9,12788,payment,branch,RU,2025-09-30 20:15:56.026875,False,True,True,False,True,False,False,NL,False,2025-03-30 20:15:56.020640,False,90,True,"high cash, large transfer, high risk country",High,2025-09-30
28643b2f-a,353dec66,4305,payment,ATM,PL,2025-08-19 20:15:56.026881,False,False,False,False,False,False,False,PL,False,2023-11-17 20:15:56.020494,True,40,False,,Low,2025-08-19
2ad43866-4,d7fa93f5,11584,transfer,ATM,IR,2026-03-11 20:15:56.026887,False,True,True,False,True,False,False,AE,False,2025-02-27 20:15:56.020432,False,90,True,"high cash, large transfer, high risk country",High,2026-03-11
487f3fc4-a,6c173390,18267,crypto,branch,IR,2026-02-15 20:15:56.026893,False,True,True,False,True,False,False,IR,False,2023-07-27 20:15:56.020631,False,150,True,"high cash, large transfer, high risk country",High,2026-02-15
c1791ff2-a,554a4132,13304,withdrawal,ATM,US,2025-06-06 20:15:56.026898,False,True,True,False,False,False,False,AE,False,2024-12-11 20:15:56.020457,False,50,False,"high cash, large transfer",Medium,2025-06-06
c7c785c1-4,fc578490,1246,withdrawal,ATM,PL,2026-03-04 20:15:56.026904,False,False,False,False,False,False,False,IR,False,2024-05-29 20:15:56.020366,False,40,False,,Low,2026-03-04
b067fbfa-9,f815768a,13874,crypto,online,PL,2026-01-08 20:15:56.026909,False,True,True,False,False,False,False,IR,False,2026-03-21 20:15:56.020580,False,110,True,"high cash, large transfer",High,2026-01-08
c59bb268-3,53a01561,1557,payment,branch,AF,2025-11-19 20:15:56.026915,False,False,False,False,True,False,False,US,False,2025-04-08 20:15:56.020572,False,40,False,high risk country,Low,2025-11-19
38d27f34-f,6c173390,10788,withdrawal,branch,FR,2025-12-13 20:15:56.026920,False,True,True,False,False,False,False,IR,False,2023-07-27 20:15:56.020631,False,90,True,"high cash, large transfer",High,2025-12-13
9f321127-4,cd9a64e0,8919,withdrawal,ATM,DE,2025-10-14 20:15:56.026926,False,True,False,False,False,False,False,NL,False,2024-06-12 20:15:56.020334,False,25,False,high cash,Low,2025-10-14
73939f16-b,d7105665,14160,crypto,branch,GB,2025-09-17 20:15:56.026932,False,True,True,False,False,False,False,NL,False,2025-02-13 20:15:56.020347,False,70,True,"high cash, large transfer",Medium,2025-09-17
9d0ab2b2-5,6fbe5a7a,3339,payment,online,IR,2025-06-26 20:15:56.026937,False,False,False,False,True,False,False,NL,False,2024-11-12 20:15:56.020375,False,55,False,high risk country,Medium,2025-06-26
ddaa8ec7-8,9a7bd8ea,4957,transfer,ATM,US,2026-03-02 20:15:56.026943,False,False,False,False,False,False,False,ES,False,2025-10-04 20:15:56.020551,False,15,False,,Low,2026-03-02
b91b1113-4,aa4b9142,13260,payment,branch,PL,2025-12-09 20:15:56.026949,False,True,True,False,False,False,False,ES,False,2024-09-21 20:15:56.020293,False,50,False,"high cash, large transfer",Medium,2025-12-09
4b476350-0,073129cb,9823,transfer,online,NL,2026-02-11 20:15:56.026955,False,True,False,True,False,False,False,AE,False,2025-02-19 20:15:56.020564,False,35,False,"high cash, near threshold",Low,2026-02-11
3a2b9d78-e,ec12ec48,726,withdrawal,online,AE,2026-03-11 20:15:56.026960,False,False,False,False,False,False,False,ES,False,2024-01-03 20:15:56.020449,False,0,False,,Low,2026-03-11
74301436-2,e6782ad4,11676,transfer,online,AF,2026-01-07 20:15:56.026966,False,True,True,False,True,False,False,RU,False,2025-08-17 20:15:56.020392,False,130,True,"high cash, large transfer, high risk country",High,2026-01-07
9f2ed69c-4,34c15b63,345,withdrawal,branch,SY,2025-10-15 20:15:56.026971,False,False,False,False,True,False,False,IR,False,2026-01-18 20:15:56.020397,False,80,True,high risk country,High,2025-10-15
bf59756b-f,aefceaaf,12817,crypto,ATM,ES,2025-10-29 20:15:56.026977,False,True,True,False,False,False,False,PL,True,2023-09-24 20:15:56.020576,False,110,True,"high cash, large transfer",High,2025-10-29
ba160147-8,f9d8b155,1894,transfer,branch,IR,2025-04-06 20:15:56.026983,False,False,False,False,True,False,False,AE,False,2024-07-14 20:15:56.020542,False,40,False,high risk country,Low,2025-04-06
b9fe7fa7-d,7221379d,7352,payment,branch,FR,2025-09-15 20:15:56.026988,False,True,False,False,False,False,False,AF,False,2025-03-20 20:15:56.020440,False,65,True,high cash,Medium,2025-09-15
d15b9a7b-3,1d9eca57,9750,transfer,online,ES,2026-03-07 20:15:56.026994,False,True,False,True,False,False,True,IR,False,2025-07-26 20:15:56.020352,False,85,True,"high cash, near threshold, profile mismatch",High,2026-03-07
ae907f5c-5,2e1f5818,3143,payment,online,NL,2025-09-29 20:15:56.027000,False,False,False,False,False,False,False,AE,False,2025-08-08 20:15:56.020703,False,15,False,,Low,2025-09-29
0c728f92-2,fd67de66,13265,payment,ATM,PL,2025-12-14 20:15:56.027005,False,True,True,False,False,False,True,IR,False,2023-09-23 20:15:56.020489,False,100,True,"high cash, large transfer, profile mismatch",High,2025-12-14
61132cb0-a,8cf42a0c,16086,payment,online,ES,2025-06-28 20:15:56.027011,False,True,True,False,False,False,False,AE,False,2024-01-02 20:15:56.020598,False,50,False,"high cash, large transfer",Medium,2025-06-28
f52b0793-b,f44e41d2,19290,payment,online,GB,2026-03-13 20:15:56.027017,False,True,True,False,False,False,False,AE,False,2026-02-23 20:15:56.020648,False,50,False,"high cash, large transfer",Medium,2026-03-13
a62d8eea-2,726a7220,15012,withdrawal,ATM,DE,2025-03-27 20:15:56.027023,False,True,True,False,False,False,False,IR,False,2023-10-18 20:15:56.020695,False,90,True,"high cash, large transfer",High,2025-03-27
ed441429-5,1540f6c7,19505,withdrawal,ATM,IR,2025-03-31 20:15:56.027029,False,True,True,False,True,False,False,NL,False,2025-09-18 20:15:56.020384,False,90,True,"high cash, large transfer, high risk country",High,2025-03-31
aaabcb95-b,8fbfaf7b,17770,withdrawal,ATM,US,2025-06-30 20:15:56.027034,False,True,True,False,False,False,False,NL,False,2025-12-13 20:15:56.020453,False,50,False,"high cash, large transfer",Medium,2025-06-30
89ad98ab-4,23dc3e4a,18768,transfer,branch,GB,2025-10-17 20:15:56.027040,False,True,True,False,False,False,False,AF,False,2025-02-10 20:15:56.020427,False,90,True,"high cash, large transfer",High,2025-10-17
04c7275a-2,bcd6152d,6302,withdrawal,online,SY,2025-10-04 20:15:56.027046,False,True,False,False,True,False,False,SY,False,2023-11-17 20:15:56.020602,False,105,True,"high cash, high risk country",High,2025-10-04
e5fd1c77-c,b273930d,10391,transfer,ATM,DE,2025-05-07 20:15:56.027051,False,True,True,True,False,False,False,PL,False,2024-06-26 20:15:56.020691,False,60,True,"high cash, large transfer, near threshold",Medium,2025-05-07
1edfc6d9-d,13ef63e1,5834,crypto,online,PL,2025-04-05 20:15:56.027057,False,True,False,False,False,False,False,US,False,2025-06-03 20:15:56.020319,False,45,False,high cash,Low,2025-04-05
0d6f12a4-b,e792b91e,13229,crypto,online,AF,2025-12-05 20:15:56.027062,False,True,True,False,True,False,False,ES,False,2024-02-08 20:15:56.020324,False,110,True,"high cash, large transfer, high risk country",High,2025-12-05
3e6c7a5a-9,50cba86e,1033,crypto,branch,DE,2025-10-19 20:15:56.027068,False,False,False,False,False,False,False,DE,False,2026-03-20 20:15:56.020674,False,20,False,,Low,2025-10-19
b3f46331-4,19a0e106,5258,withdrawal,branch,GB,2025-03-27 20:15:56.027078,False,True,False,False,False,False,True,IR,False,2026-01-30 20:15:56.020465,False,75,True,"high cash, profile mismatch",Medium,2025-03-27
86969c97-1,ec12ec48,9143,crypto,ATM,AE,2025-03-26 20:15:56.027091,False,True,False,False,False,True,False,ES,False,2024-01-03 20:15:56.020449,False,55,False,"high cash, rapid movement",Medium,2025-03-26
62b4a3f6-5,5ca0c0eb,11858,crypto,ATM,SY,2025-12-13 20:15:56.027097,False,True,True,False,True,False,False,DE,False,2026-03-12 20:15:56.020520,False,110,True,"high cash, large transfer, high risk country",High,2025-12-13
a8706f34-7,5ae6cea0,5927,withdrawal,branch,AF,2025-03-31 20:15:56.027102,False,True,False,False,True,False,False,AE,False,2023-07-01 20:15:56.020678,False,65,True,"high cash, high risk country",Medium,2025-03-31
d5b3fef8-a,e792b91e,19037,withdrawal,branch,RU,2025-12-20 20:15:56.027108,False,True,True,False,True,False,False,ES,False,2024-02-08 20:15:56.020324,False,90,True,"high cash, large transfer, high risk country",High,2025-12-20
df24f3ba-3,fc578490,6648,withdrawal,ATM,ES,2025-10-21 20:15:56.027114,False,True,False,False,False,False,False,IR,False,2024-05-29 20:15:56.020366,False,65,True,high cash,Medium,2025-10-21
a985e237-5,7a74e9d3,18640,transfer,online,DE,2025-07-05 20:15:56.027119,False,True,True,False,False,False,False,FR,True,2025-10-28 20:15:56.020388,False,90,True,"high cash, large transfer",High,2025-07-05
cdc9ebb8-7,7a74e9d3,13144,transfer,branch,IR,2026-03-15 20:15:56.027125,False,True,True,False,True,False,False,FR,True,2025-10-28 20:15:56.020388,False,130,True,"high cash, large transfer, high risk country",High,2026-03-15
783b9985-3,19a0e106,5706,crypto,branch,ES,2025-05-23 20:15:56.027131,False,True,False,False,False,False,False,IR,False,2026-01-30 20:15:56.020465,False,85,True,high cash,High,2025-05-23
10df0a1f-6,3b64c04d,18059,transfer,ATM,NL,2025-08-24 20:15:56.027137,False,True,True,False,False,True,False,IR,False,2026-02-12 20:15:56.020312,False,100,True,"high cash, large transfer, rapid movement",High,2025-08-24
0b9219b4-3,c4f70da7,19967,crypto,branch,US,2026-02-18 20:15:56.027142,False,True,True,False,False,False,False,IR,False,2025-02-05 20:15:56.020713,False,110,True,"high cash, large transfer",High,2026-02-18
3ea63830-d,7221379d,19551,crypto,branch,IR,2025-12-24 20:15:56.027148,False,True,True,False,True,False,False,AF,False,2025-03-20 20:15:56.020440,False,150,True,"high cash, large transfer, high risk country",High,2025-12-24
f9ca7018-9,6bee10b2,7230,withdrawal,ATM,GB,2025-08-21 20:15:56.027153,False,True,False,False,False,False,False,PL,False,2025-11-15 20:15:56.020538,False,25,False,high cash,Low,2025-08-21
4aef7904-1,fc578490,4664,transfer,branch,AF,2025-10-10 20:15:56.027159,False,False,False,False,True,False,False,IR,False,2024-05-29 20:15:56.020366,False,95,True,high risk country,High,2025-10-10
ac0d30ba-9,86c30028,12005,payment,branch,PL,2025-12-18 20:15:56.027164,False,True,True,False,False,False,False,IT,False,2024-01-13 20:15:56.020414,False,50,False,"high cash, large transfer",Medium,2025-12-18
781c3ada-f,d2c0b25d,1917,payment,branch,IT,2025-05-20 20:15:56.027170,False,False,False,False,False,False,False,IT,False,2024-04-14 20:15:56.020461,False,0,False,,Low,2025-05-20
db55ec8c-6,8cfe65bc,8915,crypto,online,AF,2025-10-04 20:15:56.027176,False,True,False,False,True,False,False,US,False,2024-09-09 20:15:56.020401,False,85,True,"high cash, high risk country",High,2025-10-04
10736f66-f,68f761d9,15815,transfer,online,RU,2025-06-16 20:15:56.027181,False,True,True,False,True,False,False,NL,False,2025-03-30 20:15:56.020640,False,90,True,"high cash, large transfer, high risk country",High,2025-06-16
353659eb-2,ed1bfaba,19201,payment,online,AF,2026-03-16 20:15:56.027187,False,True,True,False,True,False,False,IT,False,2024-10-11 20:15:56.020525,False,90,True,"high cash, large transfer, high risk country",High,2026-03-16
287e4af9-3,d7fa93f5,7772,withdrawal,online,GB,2025-04-23 20:15:56.027193,False,True,False,False,False,False,False,AE,False,2025-02-27 20:15:56.020432,False,25,False,high cash,Low,2025-04-23
110d46e8-a,4994a449,719,withdrawal,online,FR,2025-10-24 20:15:56.027198,False,False,False,False,False,False,False,IR,False,2023-10-05 20:15:56.020719,False,40,False,,Low,2025-10-24
18df0dd9-a,c4c38609,5947,crypto,branch,PL,2025-11-03 20:15:56.027204,False,True,False,False,False,False,False,ES,False,2025-07-21 20:15:56.020644,False,45,False,high cash,Low,2025-11-03
173fc3e1-0,99211a2a,5655,withdrawal,branch,SY,2025-12-12 20:15:56.027209,False,True,False,False,True,False,False,NL,False,2025-07-03 20:15:56.020665,False,65,True,"high cash, high risk country",Medium,2025-12-12
73c5ede2-d,89c30923,8851,transfer,ATM,PL,2025-11-17 20:15:56.027215,False,True,False,False,False,False,False,US,False,2025-11-04 20:15:56.020370,False,25,False,high cash,Low,2025-11-17
5165af8f-c,4994a449,14163,transfer,branch,DE,2025-04-01 20:15:56.027221,False,True,True,False,False,False,False,IR,False,2023-10-05 20:15:56.020719,False,90,True,"high cash, large transfer",High,2025-04-01
8df71f32-4,19a0e106,2681,withdrawal,branch,GB,2025-07-06 20:15:56.027226,False,False,False,False,False,False,False,IR,False,2026-01-30 20:15:56.020465,False,40,False,,Low,2025-07-06
ebb9089a-e,8fbfaf7b,7004,crypto,online,RU,2025-04-07 20:15:56.027232,False,True,False,False,True,False,False,NL,False,2025-12-13 20:15:56.020453,False,85,True,"high cash, high risk country",High,2025-04-07
d408392f-3,86c30028,2526,payment,branch,IT,2025-07-02 20:15:56.027239,False,False,False,False,False,False,False,IT,False,2024-01-13 20:15:56.020414,False,0,False,,Low,2025-07-02
857665f4-f,23dc3e4a,14033,crypto,ATM,IR,2025-08-28 20:15:56.027244,False,True,True,False,True,False,False,AF,False,2025-02-10 20:15:56.020427,False,150,True,"high cash, large transfer, high risk country",High,2025-08-28
0a76fbfc-d,23dc3e4a,6653,crypto,online,DE,2025-11-27 20:15:56.027250,False,True,False,False,False,False,False,AF,False,2025-02-10 20:15:56.020427,False,85,True,high cash,High,2025-11-27
0a5a27c5-6,fc578490,19589,payment,ATM,RU,2025-10-11 20:15:56.027256,False,True,True,False,True,False,False,IR,False,2024-05-29 20:15:56.020366,False,130,True,"high cash, large transfer, high risk country",High,2025-10-11
c363cf2c-f,75d7c7f8,16491,crypto,online,IT,2025-08-09 20:15:56.027261,False,True,True,False,False,False,False,ES,False,2024-01-14 20:15:56.020329,True,95,True,"high cash, large transfer",High,2025-08-09
a18c93e6-2,ed1bfaba,7870,withdrawal,branch,PL,2025-04-02 20:15:56.027267,False,True,False,False,False,False,False,IT,False,2024-10-11 20:15:56.020525,False,25,False,high cash,Low,2025-04-02
d110c672-6,3b64c04d,865,crypto,online,GB,2025-09-30 20:15:56.027276,False,False,False,False,False,False,False,IR,False,2026-02-12 20:15:56.020312,False,60,True,,Medium,2025-09-30
72df526e-d,6c173390,13636,crypto,branch,ES,2025-10-31 20:15:56.027282,False,True,True,False,False,False,False,IR,False,2023-07-27 20:15:56.020631,False,110,True,"high cash, large transfer",High,2025-10-31
3479e26a-0,9b3c0268,17797,crypto,branch,NL,2026-03-21 20:15:56.027287,False,True,True,False,False,False,False,NL,False,2023-08-14 20:15:56.020534,False,70,True,"high cash, large transfer",Medium,2026-03-21
6f14fed8-a,8fbfaf7b,5028,transfer,branch,ES,2025-12-01 20:15:56.027293,False,True,False,False,False,False,False,NL,False,2025-12-13 20:15:56.020453,False,25,False,high cash,Low,2025-12-01
fb5bd23f-9,dacd4ce3,11320,crypto,ATM,GB,2025-10-12 20:15:56.027299,False,True,True,False,False,False,False,DE,False,2024-11-14 20:15:56.020547,False,70,True,"high cash, large transfer",Medium,2025-10-12
80242103-7,74cd9609,11801,payment,online,SY,2026-02-04 20:15:56.027304,False,True,True,False,True,False,False,IR,False,2024-03-26 20:15:56.020409,False,130,True,"high cash, large transfer, high risk country",High,2026-02-04
bee14d1c-9,b273930d,17224,transfer,online,PL,2025-12-31 20:15:56.027310,False,True,True,False,False,False,False,PL,False,2024-06-26 20:15:56.020691,False,50,False,"high cash, large transfer",Medium,2025-12-31
b44044e2-0,dacd4ce3,18982,withdrawal,online,FR,2025-10-09 20:15:56.027319,False,True,True,False,False,False,False,DE,False,2024-11-14 20:15:56.020547,False,50,False,"high cash, large transfer",Medium,2025-10-09
0c682aaf-2,ad56f752,12755,payment,online,DE,2025-05-27 20:15:56.027325,False,True,True,False,False,False,False,NL,False,2023-12-27 20:15:56.020498,False,50,False,"high cash, large transfer",Medium,2025-05-27
7b3b73d7-d,f5f73991,18216,payment,ATM,AE,2025-06-24 20:15:56.027331,False,True,True,False,False,False,False,ES,False,2024-05-01 20:15:56.020474,False,50,False,"high cash, large transfer",Medium,2025-06-24
f9cf2036-f,34c15b63,9868,withdrawal,online,ES,2025-05-30 20:15:56.027336,False,True,False,True,False,False,False,IR,False,2026-01-18 20:15:56.020397,False,75,True,"high cash, near threshold",Medium,2025-05-30
25e6e5f5-3,dd0ae9e5,9309,withdrawal,online,IT,2025-07-02 20:15:56.027342,False,True,False,False,False,False,False,NL,False,2023-08-23 20:15:56.020627,False,25,False,high cash,Low,2025-07-02
9b1e9e2f-6,8cf42a0c,739,transfer,ATM,SY,2026-02-07 20:15:56.027348,False,False,False,False,True,False,False,AE,False,2024-01-02 20:15:56.020598,False,40,False,high risk country,Low,2026-02-07
f0023899-e,353dec66,16887,crypto,ATM,AE,2025-09-08 20:15:56.027354,False,True,True,False,False,False,False,PL,False,2023-11-17 20:15:56.020494,True,95,True,"high cash, large transfer",High,2025-09-08
6a493e81-d,4994a449,2515,transfer,ATM,NL,2026-03-10 20:15:56.027359,False,False,False,False,False,True,False,IR,False,2023-10-05 20:15:56.020719,False,50,False,rapid movement,Medium,2026-03-10
d4f0c318-7,74cd9609,5650,payment,branch,US,2025-08-13 20:15:56.027365,False,True,False,False,False,False,False,IR,False,2024-03-26 20:15:56.020409,False,65,True,high cash,Medium,2025-08-13
34fe75c1-a,073129cb,12358,withdrawal,online,RU,2025-07-22 20:15:56.027371,False,True,True,False,True,False,False,AE,False,2025-02-19 20:15:56.020564,False,90,True,"high cash, large transfer, high risk country",High,2025-07-22
6d61a55f-f,f5f73991,6740,crypto,branch,AF,2025-12-01 20:15:56.027376,False,True,False,False,True,False,False,ES,False,2024-05-01 20:15:56.020474,False,85,True,"high cash, high risk country",High,2025-12-01
bc1a4c24-8,79423350,3771,crypto,online,FR,2026-02-18 20:15:56.027382,False,False,False,False,False,False,False,ES,False,2025-07-27 20:15:56.020619,False,35,False,,Low,2026-02-18
a5e7bf79-5,c4c38609,6135,transfer,ATM,FR,2025-05-15 20:15:56.027387,False,True,False,False,False,False,False,ES,False,2025-07-21 20:15:56.020644,False,25,False,high cash,Low,2025-05-15
d53dce7c-7,8b11f875,11704,payment,online,FR,2025-10-13 20:15:56.027393,False,True,True,False,False,False,False,AF,False,2023-10-13 20:15:56.020730,False,90,True,"high cash, large transfer",High,2025-10-13
0d4a8852-b,280aed47,16297,crypto,branch,FR,2026-03-01 20:15:56.027398,False,True,True,False,False,False,False,IT,False,2025-11-10 20:15:56.020405,False,70,True,"high cash, large transfer",Medium,2026-03-01
31d86a00-1,6de2763b,557,payment,ATM,IT,2026-01-13 20:15:56.027404,False,False,False,False,False,False,False,RU,False,2026-02-05 20:15:56.020738,False,40,False,,Low,2026-01-13
bc9e061d-7,aefceaaf,8866,crypto,online,PL,2026-01-05 20:15:56.027410,False,True,False,False,False,False,False,PL,True,2023-09-24 20:15:56.020576,False,85,True,high cash,High,2026-01-05
af9d4021-f,aefceaaf,18746,crypto,branch,FR,2025-09-09 20:15:56.027415,False,True,True,False,False,False,False,PL,True,2023-09-24 20:15:56.020576,False,110,True,"high cash, large transfer",High,2025-09-09
66bff0b7-2,56ca9310,6419,crypto,online,RU,2025-07-06 20:15:56.027421,False,True,False,False,True,False,False,AF,False,2024-01-06 20:15:56.020623,False,125,True,"high cash, high risk country",High,2025-07-06
bd955eea-a,aa4b9142,9082,withdrawal,ATM,IT,2025-12-22 20:15:56.027427,False,True,False,False,False,False,False,ES,False,2024-09-21 20:15:56.020293,False,25,False,high cash,Low,2025-12-22
68e3e768-6,7a74e9d3,229,payment,branch,DE,2025-08-19 20:15:56.027432,False,False,False,False,False,False,False,FR,True,2025-10-28 20:15:56.020388,False,40,False,,Low,2025-08-19
9916ee63-b,726a7220,16629,crypto,branch,FR,2025-09-28 20:15:56.027438,False,True,True,False,False,False,False,IR,False,2023-10-18 20:15:56.020695,False,110,True,"high cash, large transfer",High,2025-09-28
18ce2ca7-f,2e1f5818,4150,withdrawal,branch,RU,2025-04-29 20:15:56.027443,False,False,False,False,True,False,False,AE,False,2025-08-08 20:15:56.020703,False,55,False,high risk country,Medium,2025-04-29
50efc355-2,280aed47,1011,crypto,online,DE,2026-03-20 20:15:56.027450,False,False,False,False,False,False,False,IT,False,2025-11-10 20:15:56.020405,False,20,False,,Low,2026-03-20
927f3191-c,9a7bd8ea,13294,transfer,online,FR,2025-11-26 20:15:56.027455,False,True,True,False,False,False,False,ES,False,2025-10-04 20:15:56.020551,False,50,False,"high cash, large transfer",Medium,2025-11-26
46a58f50-5,febb192c,2248,payment,branch,NL,2025-09-29 20:15:56.027461,False,False,False,False,False,False,False,AE,False,2025-09-26 20:15:56.020343,False,0,False,,Low,2025-09-29
4de2abee-a,e9c3feac,1570,payment,branch,US,2025-06-29 20:15:56.027467,False,False,False,False,False,False,False,IR,False,2025-06-24 20:15:56.020657,False,40,False,,Low,2025-06-29
b9ee762a-b,ec12ec48,5077,transfer,branch,ES,2025-07-23 20:15:56.027473,False,True,False,False,False,False,False,ES,False,2024-01-03 20:15:56.020449,False,25,False,high cash,Low,2025-07-23
213618bf-0,febb192c,7950,crypto,online,ES,2026-02-11 20:15:56.027478,False,True,False,False,False,False,False,AE,False,2025-09-26 20:15:56.020343,False,45,False,high cash,Low,2026-02-11
353de655-4,a561a6f6,10505,crypto,branch,FR,2025-06-16 20:15:56.027484,False,True,True,False,False,False,False,ES,True,2025-10-02 20:15:56.020686,False,110,True,"high cash, large transfer",High,2025-06-16
8f5ed3af-7,4994a449,11947,crypto,branch,AF,2025-11-02 20:15:56.027490,False,True,True,False,True,False,True,IR,False,2023-10-05 20:15:56.020719,False,160,True,"high cash, large transfer, high risk country, profile mismatch",High,2025-11-02
d3b50f03-0,879145cc,3619,withdrawal,branch,IR,2025-08-23 20:15:56.027495,False,False,False,False,True,False,False,DE,False,2023-08-10 20:15:56.020559,False,55,False,high risk country,Medium,2025-08-23
810630e4-8,2e1f5818,15130,payment,branch,AE,2025-11-23 20:15:56.027500,False,True,True,False,False,False,False,AE,False,2025-08-08 20:15:56.020703,False,50,False,"high cash, large transfer",Medium,2025-11-23
ca7ed87d-b,dd0ae9e5,9383,transfer,online,IT,2025-08-12 20:15:56.027506,False,True,False,False,False,False,False,NL,False,2023-08-23 20:15:56.020627,False,25,False,high cash,Low,2025-08-12
55fb7907-e,06d182c3,9957,crypto,branch,SY,2025-09-24 20:15:56.027512,False,True,False,True,True,False,False,AE,False,2024-05-29 20:15:56.020669,False,95,True,"high cash, near threshold, high risk country",High,2025-09-24
2c600f55-b,e1f748ca,3667,payment,branch,RU,2025-08-22 20:15:56.027517,False,False,False,False,True,False,False,AF,False,2023-09-21 20:15:56.020734,False,95,True,high risk country,High,2025-08-22
481ad1f4-7,b273930d,16759,withdrawal,online,AE,2025-12-18 20:15:56.027523,False,True,True,False,False,False,False,PL,False,2024-06-26 20:15:56.020691,False,50,False,"high cash, large transfer",Medium,2025-12-18
fe8ecde7-5,c362a136,12237,transfer,ATM,DE,2025-11-24 20:15:56.027528,False,True,True,False,False,False,False,AF,False,2024-07-01 20:15:56.020606,False,90,True,"high cash, large transfer",High,2025-11-24
8839cd03-5,ec12ec48,19457,withdrawal,branch,IR,2025-09-21 20:15:56.027534,False,True,True,False,True,False,True,ES,False,2024-01-03 20:15:56.020449,False,100,True,"high cash, large transfer, high risk country, profile mismatch",High,2025-09-21
